,Locality,Price,Number of bedrooms,Livable surface,Number of bathrooms,Balcony,Furnished,Surface of living-room,Elevator,Terrace,Surface terrace,Garden,Surface garden,Kitchen equipment_Fully equipped,Kitchen equipment_Not equipped,State of the property_New,State of the property_To be renovated,Type of property_house,Subtype of property_apartment,Subtype of property_villa
223,1,139000,1.0,55.0,1,0,0,25.0,0,0,0.0,0,175.0681215795198,0,0,0,1,0,1,0
224,1,139000,1.0,55.0,1,0,0,25.0,0,0,0.0,0,175.0681215795198,0,0,0,1,0,1,0
225,1,315000,2.0,90.0,1,0,0,36.0,1,1,9.0,1,1.0,0,0,0,0,0,1,0
226,1,169500,2.0,59.0,1,0,0,17.280851634619548,0,1,1.0,0,187.80034860348488,0,0,0,0,0,1,0
227,1,265000,2.0,80.0,1,0,0,23.43166323338244,0,0,0.0,0,254.64454047930155,0,0,0,0,0,1,0
228,1,248000,1.0,89.0,1,0,0,26.06772534713796,0,1,18.0,0,283.292051283223,0,0,0,0,0,1,0
229,1,350000,4.0,120.0,1,0,0,33.0,0,0,0.0,1,120.0,0,0,0,0,1,0,0
230,1,169000,1.0,55.0,1,0,0,15.0,0,1,30.0,0,175.0681215795198,0,0,0,0,0,1,0
231,1,399000,2.0,115.0,1,0,0,38.0,0,1,90.0,0,366.051526938996,0,0,0,0,0,0,0
232,1,235000,2.0,112.0,1,0,0,44.0,1,0,0.0,0,356.50235667102214,0,0,0,0,0,1,0
233,1,330000,4.0,140.0,1,0,0,45.0,1,1,67.0,0,445.6279458387777,1,0,0,1,0,1,0
234,1,299000,4.0,110.0,1,0,0,32.21853694590085,0,0,0.0,0,350.1362431590396,0,0,0,0,1,0,0
235,1,419000,3.0,140.0,2,0,0,41.00541065841927,0,1,10.0,0,445.6279458387777,0,0,0,0,0,0,0
236,1,235000,3.0,105.0,1,0,0,34.0,0,1,18.0,0,334.2209593790833,0,0,0,0,0,1,0
237,1,244000,1.0,68.0,1,0,0,37.0,1,1,7.0,0,216.4478594074063,0,0,0,0,0,1,0
238,1,275000,1.0,80.0,1,0,0,23.43166323338244,1,0,0.0,0,254.64454047930155,0,0,1,0,0,1,0
239,1,325000,2.0,100.0,1,0,0,29.289579041728047,1,0,0.0,0,318.3056755991269,0,0,1,0,0,1,0
240,1,269000,4.0,110.0,2,0,0,32.21853694590085,0,0,0.0,0,350.1362431590396,1,0,0,0,0,0,0
241,1,239500,4.0,213.0,1,0,0,62.38680335888074,0,1,22.0,1,46.0,0,0,0,1,0,0,0
242,1,359000,4.0,170.0,1,0,0,48.0,0,1,8.0,0,541.1196485185158,0,0,0,0,0,0,0
243,1,225000,3.0,111.0,1,0,0,32.511432736318135,0,0,0.0,0,353.3192999150309,1,0,0,0,0,0,0
244,1,299000,2.0,126.0,2,0,0,27.0,0,1,2.0,0,401.0651512549,0,0,0,0,0,0,0
245,1,165000,1.0,74.0,1,0,0,21.674288490878755,0,1,12.0,0,235.5461999433539,0,0,0,0,0,0,0
246,1,192000,1.0,60.0,1,0,0,23.0,0,0,0.0,1,37.0,0,0,0,0,0,0,0
247,1,579000,3.0,297.0,1,0,0,28.0,0,1,20.0,1,171.0,0,0,0,0,1,0,0
248,1,430000,3.0,170.0,1,0,0,32.0,0,1,50.0,1,541.1196485185158,1,0,0,0,1,0,0
249,1,239500,4.0,213.0,1,0,0,62.38680335888074,0,1,22.0,1,46.0,0,0,0,0,1,0,0
250,1,470000,5.0,220.0,1,0,0,42.0,0,0,0.0,1,50.0,0,0,0,0,1,0,0
251,1,409000,5.0,216.0,1,0,0,7.0,0,0,0.0,0,687.5402592941142,0,0,0,0,1,0,0
252,1,350000,4.0,145.0,1,0,0,27.0,0,1,23.0,0,461.543229618734,0,0,0,0,1,0,0
253,1,395000,4.0,240.0,2,0,0,70.29498970014731,0,0,0.0,0,763.9336214379047,0,0,0,0,1,0,0
254,1,319000,6.0,160.0,1,0,0,30.0,0,1,30.0,0,509.2890809586031,0,0,0,0,1,0,0
255,1,875000,6.0,312.0,2,0,0,56.0,0,1,51.0,1,200.0,0,0,0,0,1,0,0
256,1,449000,4.0,230.0,1,0,0,60.0,0,1,20.0,1,80.0,0,0,0,1,1,0,0
257,1,389000,5.0,160.0,1,0,0,46.86332646676488,0,0,0.0,1,45.0,0,0,0,1,1,0,0
258,1,360000,4.0,115.0,1,0,0,20.0,0,1,10.0,1,35.0,0,0,0,0,1,0,0
259,1,595000,4.0,234.0,2,0,0,31.0,0,1,4.0,1,157.0,0,0,0,0,1,0,0
260,1,449900,8.0,280.0,1,0,0,35.0,0,1,20.0,0,891.2558916775554,0,0,0,0,1,0,0
261,1,440000,7.0,320.0,1,0,0,40.0,0,1,10.0,1,60.0,0,0,0,0,1,0,0
262,1,690000,5.0,283.0,2,0,0,45.0,0,1,19.0,1,650.0,0,0,0,1,1,0,0
263,1,265000,2.0,100.0,1,0,0,29.289579041728047,1,1,7.0,0,318.3056755991269,0,0,0,0,0,1,0
264,1,199000,2.0,80.0,1,0,0,28.0,1,1,18.0,0,254.64454047930155,0,0,0,0,0,1,0
265,1,245000,2.0,100.0,1,0,0,35.0,1,0,0.0,0,318.3056755991269,0,1,0,0,0,1,0
266,1,259000,2.0,105.0,1,0,0,30.0,1,1,2.0,0,334.2209593790833,0,0,0,1,0,1,0
267,1,299000,2.0,132.0,1,0,0,42.0,1,1,3.0,0,420.1634917908476,0,0,0,0,0,1,0
268,1,200000,1.0,60.0,1,0,0,32.0,1,0,0.0,0,190.98340535947617,0,0,0,0,0,1,0
269,1,225000,2.0,85.0,1,0,0,33.0,0,0,0.0,0,270.5598242592579,0,0,0,0,0,1,0
270,1,169500,2.0,59.0,1,0,0,17.280851634619548,0,0,0.0,0,187.80034860348488,0,0,0,0,0,1,0
271,1,279500,1.0,79.0,1,0,0,38.0,1,0,0.0,0,251.46148372331027,0,0,1,0,0,1,0
272,1,299500,2.0,81.0,1,0,0,21.0,1,1,4.0,0,257.8275972352928,0,0,1,0,0,1,0
273,1,385000,3.0,160.0,1,0,0,66.0,0,1,17.0,0,509.2890809586031,0,0,0,0,0,1,0
274,1,189000,1.0,62.0,1,0,0,16.0,0,0,0.0,1,80.0,0,0,0,0,0,1,0
275,1,139000,1.0,50.0,1,0,0,20.0,0,1,4.0,0,159.15283779956346,0,0,0,0,0,1,0
276,1,179500,2.0,75.0,1,0,0,21.967184281296035,0,1,16.0,0,238.7292566993452,0,0,0,0,0,1,0
277,1,149000,1.0,52.0,1,0,0,26.0,0,0,0.0,0,165.518951311546,0,0,0,0,0,1,0
278,1,275000,1.0,78.0,1,0,0,22.84587165254788,0,0,0.0,0,248.278426967319,0,0,0,0,0,1,0
279,1,210000,2.0,90.0,1,0,0,35.0,1,1,10.0,0,286.4751080392142,0,0,0,0,0,1,0
280,1,319000,2.0,85.0,1,0,0,20.0,0,1,26.0,0,270.5598242592579,0,0,0,0,0,1,0
281,1,299000,3.0,105.0,1,0,0,42.0,1,1,2.0,0,334.2209593790833,0,0,0,0,0,1,0
282,1,249000,2.0,95.0,1,0,0,35.0,0,1,4.0,0,302.3903918191706,0,0,0,0,0,1,0
283,1,324000,3.0,115.0,1,0,0,45.0,0,1,7.0,0,366.051526938996,0,0,0,0,0,1,0
284,1,240000,2.0,95.0,1,0,0,30.0,0,1,3.0,0,302.3903918191706,0,0,0,0,0,1,0
285,1,189000,2.0,78.0,1,0,0,27.0,1,1,2.0,0,248.278426967319,0,0,0,0,0,1,0
286,1,295000,2.0,100.0,1,0,0,30.0,0,0,0.0,0,318.3056755991269,0,1,0,0,0,1,0
287,1,139000,1.0,42.0,1,0,0,17.0,0,0,0.0,0,133.6883837516333,0,0,0,0,0,1,0
288,1,229000,2.0,85.0,1,0,0,33.0,0,1,7.0,0,270.5598242592579,0,0,0,0,0,1,0
289,1,109000,1.0,40.0,1,0,0,11.71583161669122,0,0,0.0,0,127.32227023965078,0,0,0,0,0,1,0
290,1,275000,2.0,103.0,1,0,0,34.0,1,1,21.0,0,327.8548458671007,0,0,0,0,0,1,0
291,1,249000,2.0,85.0,1,0,0,31.0,0,1,15.0,0,270.5598242592579,0,0,0,0,0,1,0
292,1,159000,2.0,72.0,1,0,0,28.0,1,1,14.0,0,229.1800864313714,0,1,0,1,0,1,0
293,1,149000,1.0,65.0,1,0,0,25.0,1,1,12.0,0,206.8986891394325,0,0,0,0,0,1,0
294,1,145000,1.0,50.0,1,0,0,24.0,0,1,2.0,0,159.15283779956346,0,0,0,0,0,1,0
295,1,139000,1.0,40.0,1,0,0,15.0,1,1,10.0,0,127.32227023965078,0,1,0,1,0,1,0
296,1,259000,3.0,110.0,1,0,0,35.0,0,1,5.0,0,350.1362431590396,0,0,0,0,0,1,0
297,1,278000,2.0,78.0,1,0,0,20.0,0,1,7.0,1,76.0,0,0,0,1,0,1,0
298,1,205000,2.0,68.0,1,0,0,19.91691374837508,1,1,9.0,0,216.4478594074063,0,0,0,0,0,1,0
299,1,349000,3.0,115.0,1,0,0,45.0,0,1,7.0,0,366.051526938996,0,0,0,0,0,1,0
300,1,315000,3.0,130.0,1,0,0,46.0,0,1,8.0,0,413.797378278865,0,0,0,0,0,1,0
301,1,245000,2.0,85.0,1,0,0,29.0,1,1,3.0,0,270.5598242592579,0,0,0,0,0,1,0
302,1,199000,3.0,107.0,1,0,0,37.0,0,0,0.0,0,340.5870728910658,0,0,0,0,0,1,0
303,1,339950,3.0,105.0,2,0,0,24.0,0,1,4.0,0,334.2209593790833,0,0,0,0,0,1,0
304,1,239950,2.0,70.0,1,0,0,16.0,0,1,4.0,0,222.81397291938885,0,0,0,0,0,1,0
305,1,219000,2.0,80.0,1,0,0,27.0,0,1,8.0,0,254.64454047930155,0,0,0,0,0,1,0
306,1,259000,3.0,100.0,1,0,0,39.0,0,1,3.0,0,318.3056755991269,0,0,0,0,0,1,0
307,1,199000,3.0,100.0,1,0,0,29.0,0,1,10.0,0,318.3056755991269,0,0,0,0,0,1,0
308,1,135000,1.0,40.0,1,0,0,25.0,0,1,3.0,0,127.32227023965078,0,0,0,0,0,1,0
309,1,249000,3.0,95.0,1,0,0,36.0,0,1,6.0,0,302.3903918191706,0,0,0,0,0,1,0
310,1,139000,1.0,55.0,1,0,0,16.0,0,0,0.0,0,175.0681215795198,0,0,0,0,0,1,0
311,1,295000,2.0,94.0,2,0,0,27.532204299224365,0,0,0.0,0,299.2073350631793,0,0,0,0,0,1,0
312,1,219000,2.0,80.0,1,0,0,30.0,1,0,0.0,0,254.64454047930155,0,0,0,0,0,1,0
313,1,119000,1.0,51.0,1,0,0,18.0,0,0,0.0,0,162.33589455555477,0,0,0,0,0,1,0
314,1,265000,2.0,90.0,1,0,0,36.0,1,1,12.0,0,286.4751080392142,1,0,0,0,0,1,0
315,1,87850,1.0,27.0,1,0,0,7.908186341266573,0,0,0.0,0,85.94253241176428,0,0,0,0,0,0,0
316,1,249000,2.0,96.0,1,0,0,31.0,0,1,3.0,0,305.5734485751618,0,0,0,0,0,1,0
317,1,499000,3.0,115.0,2,0,0,31.0,1,0,0.0,1,100.0,0,0,1,0,0,1,0
318,1,220000,1.0,60.0,1,0,1,17.573747425036828,1,1,10.0,0,190.98340535947617,0,0,0,0,0,1,0
319,1,255000,2.0,80.0,1,0,0,23.43166323338244,0,1,2.0,0,254.64454047930155,0,0,0,0,0,1,0
320,1,225000,2.0,80.0,1,0,0,23.43166323338244,0,1,2.0,0,254.64454047930155,0,0,0,0,0,1,0
321,1,239000,2.0,80.0,1,0,0,18.0,1,0,0.0,0,254.64454047930155,0,0,0,0,0,1,0
322,1,595000,2.0,207.0,2,0,0,60.62942861637706,1,1,10.0,0,658.8927484901927,0,0,0,0,0,0,0
323,1,920000,7.0,450.0,1,0,0,131.80310568777622,0,0,0.0,0,1432.3755401960711,0,0,0,1,1,0,0
324,1,370000,3.0,160.0,1,0,0,46.86332646676488,0,0,0.0,0,509.2890809586031,0,0,0,0,0,0,0
325,1,275000,3.0,105.0,1,0,0,31.0,1,1,12.0,0,334.2209593790833,0,0,0,0,0,1,0
326,1,265000,2.0,95.0,1,0,0,27.825100089641644,0,0,0.0,1,302.3903918191706,0,0,0,1,0,1,0
327,1,299000,2.0,150.0,1,0,0,32.0,0,1,19.0,0,477.4585133986904,0,0,0,0,0,1,0
328,1,310000,2.0,110.0,1,0,0,33.0,1,1,6.0,0,350.1362431590396,0,0,0,0,0,1,0
329,1,275000,3.0,105.0,1,0,0,32.0,1,1,12.0,0,334.2209593790833,0,0,0,0,0,1,0
330,1,320000,3.0,100.0,1,0,0,35.0,1,1,2.0,0,318.3056755991269,0,0,0,1,0,1,0
331,1,255000,1.0,65.0,1,0,0,37.0,0,0,0.0,0,206.8986891394325,0,0,0,0,0,1,0
332,1,299000,3.0,96.0,1,0,0,28.117995880058928,0,0,0.0,0,305.5734485751618,0,0,0,0,0,1,0
333,1,225000,1.0,74.0,1,0,0,26.0,1,1,12.0,0,235.5461999433539,0,0,0,0,0,1,0
334,1,320000,3.0,100.0,1,0,0,29.289579041728047,1,0,0.0,0,318.3056755991269,0,0,0,1,0,1,0
335,1,289000,4.0,110.0,1,0,0,32.21853694590085,0,1,1.0,0,350.1362431590396,0,0,0,0,1,0,0
336,1,159000,1.0,71.0,1,0,0,26.0,0,1,5.0,0,225.9970296753801,0,0,0,0,0,1,0
337,1,289000,2.0,105.0,1,0,0,33.0,0,1,4.0,0,334.2209593790833,0,0,0,0,0,1,0
338,1,230000,3.0,85.0,1,0,0,29.0,0,0,0.0,0,270.5598242592579,0,0,0,0,0,1,0
339,1,710000,3.0,232.0,2,0,0,83.0,1,1,6.0,0,738.4691673899745,0,0,0,0,0,1,0
340,1,215000,2.0,75.0,1,0,0,20.0,0,0,0.0,0,238.7292566993452,0,0,0,0,0,1,0
341,1,230000,3.0,100.0,2,0,0,22.0,0,0,0.0,0,318.3056755991269,0,0,0,1,0,0,0
342,1,230000,1.0,80.0,1,0,0,20.0,0,0,0.0,1,24.0,0,0,0,0,0,0,0
343,1,190000,1.0,60.0,1,0,0,21.0,0,0,0.0,0,190.98340535947617,0,0,0,1,0,1,0
344,1,285000,2.0,90.0,1,0,0,29.0,1,1,8.0,0,286.4751080392142,0,0,0,0,0,1,0
345,1,245000,2.0,80.0,1,0,0,18.0,1,0,0.0,0,254.64454047930155,0,0,0,0,0,1,0
346,1,279000,3.0,105.0,1,0,0,30.75405799381445,0,0,0.0,0,334.2209593790833,0,0,0,1,0,0,0
347,1,219000,2.0,97.0,1,0,0,26.0,0,0,0.0,0,308.7565053311531,0,0,0,0,0,1,0
348,1,159000,1.0,37.0,1,0,0,10.837144245439378,0,0,0.0,1,40.0,0,0,0,0,0,1,0
349,1,449000,4.0,150.0,1,0,0,28.0,0,0,0.0,1,72.0,0,0,0,0,1,0,0
350,1,380000,3.0,104.0,1,0,0,34.0,0,1,2.0,0,331.037902623092,0,0,0,0,0,1,0
351,1,315000,1.0,73.0,1,0,0,33.0,0,1,35.0,0,232.36314318736265,0,0,0,0,0,0,0
352,1,540000,3.0,179.0,1,0,0,52.42834648469321,1,1,14.0,0,569.7671593224372,0,1,0,0,0,1,0
353,1,159000,1.0,50.0,1,0,0,14.644789520864023,0,0,0.0,0,159.15283779956346,0,0,0,0,0,1,0
354,1,235000,2.0,80.0,1,0,0,27.0,0,0,0.0,0,254.64454047930155,0,0,0,0,0,1,0
355,1,535000,4.0,255.0,1,0,0,74.68842655640653,0,0,0.0,1,180.0,0,0,0,0,1,0,0
356,1,515000,4.0,230.0,1,0,0,43.0,0,1,3.0,0,732.1030538779919,0,0,0,0,1,0,0
357,1,219000,2.0,80.0,1,0,0,30.0,0,1,3.0,0,254.64454047930155,0,0,0,0,0,1,0
358,1,229000,1.0,60.0,1,0,0,32.0,0,0,0.0,1,67.0,0,0,0,0,0,1,0
359,1,269000,1.0,111.0,1,0,0,32.511432736318135,0,0,0.0,1,130.0,0,0,0,0,0,1,0
360,1,199000,1.0,71.0,1,0,0,31.0,1,1,5.0,0,225.9970296753801,0,0,0,0,0,0,0
361,1,360000,2.0,100.0,1,0,0,42.0,1,0,0.0,1,80.0,0,0,0,0,0,1,0
362,1,249000,2.0,100.0,1,0,0,25.0,0,1,4.0,0,318.3056755991269,0,0,0,0,0,0,0
363,1,249000,2.0,100.0,1,0,0,25.0,0,1,4.0,0,318.3056755991269,0,0,0,0,0,1,0
364,1,359000,2.0,111.0,1,0,0,50.0,1,1,3.0,0,353.3192999150309,0,0,0,0,0,1,0
365,1,645000,4.0,278.0,1,0,0,36.0,1,1,15.0,0,884.8897781655728,0,0,0,0,0,0,0
366,1,275000,2.0,72.0,1,0,0,21.0884969100442,1,0,0.0,0,229.1800864313714,1,0,0,0,0,1,0
367,1,215000,1.0,80.0,1,0,0,23.43166323338244,0,0,0.0,0,254.64454047930155,0,1,0,1,0,1,0
368,1,150000,1.0,70.0,1,0,0,20.50270532920964,0,0,0.0,0,222.81397291938885,1,0,0,0,0,1,0
369,1,365000,3.0,139.0,2,0,0,11.0,0,0,0.0,0,442.4448890827864,0,0,0,0,1,0,0
370,1,325000,2.0,100.0,1,0,0,29.289579041728047,1,0,0.0,0,318.3056755991269,0,0,1,0,0,1,0
371,1,275000,1.0,80.0,1,0,0,23.43166323338244,1,0,0.0,0,254.64454047930155,0,0,1,0,0,1,0
372,1,479000,6.0,255.0,1,0,0,74.68842655640653,0,0,0.0,0,811.6794727777736,0,0,0,1,1,0,0
373,1,340000,2.0,145.0,1,0,0,42.46988961050567,0,1,8.0,0,461.543229618734,0,0,0,0,0,0,0
374,1,429000,2.0,145.0,1,0,0,50.0,0,1,25.0,0,461.543229618734,0,0,0,0,0,0,0
375,1,485000,3.0,176.0,1,0,0,25.0,0,0,0.0,0,560.2179890544634,0,0,0,0,1,0,0
376,1,795000,5.0,248.0,2,0,0,30.0,0,1,15.0,1,90.0,0,0,0,0,1,0,0
377,1,550000,4.0,160.0,1,0,0,21.0,0,0,0.0,1,13.0,0,0,0,0,1,0,0
378,1,485000,5.0,195.0,2,0,0,29.0,0,1,13.0,0,620.6960674182975,0,1,0,1,1,0,0
379,1,448000,5.0,185.0,2,0,0,54.185721227196886,0,0,0.0,0,588.8654998583849,0,0,0,1,1,0,0
380,1,448000,5.0,270.0,2,0,0,79.08186341266573,0,0,0.0,0,859.4253241176427,0,0,0,1,1,0,0
381,1,120000,1.0,28.0,1,0,0,8.201082131683853,1,1,8.0,0,89.12558916775554,0,0,0,1,0,0,0
382,1,229000,1.0,75.0,1,0,0,25.0,1,0,0.0,1,1000.0,0,0,0,0,0,0,0
383,1,235000,1.0,90.0,1,0,0,25.0,0,0,0.0,0,286.4751080392142,0,0,0,0,0,0,0
384,1,299000,2.0,110.0,1,0,0,32.21853694590085,0,0,0.0,1,16.0,0,0,0,0,0,0,0
385,1,229000,2.0,100.0,1,0,0,35.0,0,0,0.0,0,318.3056755991269,0,0,0,1,0,0,0
386,1,240000,2.0,91.0,1,0,0,40.0,1,0,0.0,0,289.6581647952055,0,0,0,0,0,0,0
387,1,264000,3.0,105.0,1,0,0,30.75405799381445,0,0,0.0,0,334.2209593790833,0,0,0,0,0,0,0
388,1,240000,2.0,91.0,1,0,0,40.0,1,0,0.0,0,289.6581647952055,0,0,0,0,0,0,0
389,1,299000,3.0,128.0,1,0,0,49.0,0,1,14.0,0,407.43126476688246,0,0,0,0,0,0,0
390,1,350000,2.0,140.0,1,0,0,47.0,0,0,0.0,0,445.6279458387777,0,0,0,1,0,0,0
391,1,249000,3.0,133.0,1,0,0,35.0,0,1,1.0,0,423.3465485468388,0,0,0,0,0,0,0
392,1,224000,2.0,108.0,1,0,0,31.63274536506629,0,1,11.0,0,343.7701296470571,0,0,0,0,0,0,0
393,1,219000,1.0,73.0,1,0,0,32.0,0,1,17.0,1,59.0,0,0,0,0,0,0,0
394,1,328000,2.0,138.0,1,0,0,72.0,0,1,12.0,0,439.2618323267952,0,0,0,0,0,0,0
395,1,249000,2.0,105.0,1,0,0,30.0,0,0,0.0,1,73.0,0,0,0,1,0,0,0
396,1,280000,2.0,95.0,2,0,0,28.0,0,1,10.0,1,60.0,0,0,0,0,0,0,0
397,1,275000,2.0,85.0,1,0,0,31.0,1,0,0.0,0,270.5598242592579,0,0,0,0,0,0,0
398,1,219000,2.0,66.0,1,0,0,20.0,0,1,14.0,0,210.08174589542372,0,0,0,0,0,0,0
399,1,429000,5.0,262.0,1,0,0,55.0,0,0,0.0,1,150.0,0,0,0,0,1,0,0
400,1,799000,7.0,333.0,2,0,0,27.0,0,1,20.0,1,280.0,0,0,0,0,1,0,0
401,1,389000,2.0,155.0,1,0,0,23.0,0,1,40.0,0,493.3737971786467,0,0,0,0,1,0,0
402,1,349500,4.0,125.0,1,0,0,36.61197380216006,0,1,4.0,0,397.8820944989087,0,0,0,1,1,0,0
403,1,425000,6.0,240.0,1,0,0,42.0,0,1,18.0,1,55.0,0,0,0,0,1,0,0
404,1,479000,4.0,240.0,1,0,0,53.0,0,0,0.0,1,150.0,0,0,0,0,1,0,0
405,1,449000,4.0,220.0,1,0,0,33.0,0,1,36.0,1,36.0,0,0,0,0,1,0,0
406,1,825000,3.0,278.0,2,0,0,81.42502973600398,0,1,30.0,0,884.8897781655728,0,0,0,0,1,0,0
407,1,445000,4.0,205.0,1,0,0,34.0,0,1,17.0,0,652.5266349782102,0,0,0,1,1,0,0
408,1,369000,7.0,280.0,1,0,0,82.01082131683853,0,0,0.0,1,35.0,0,0,0,0,1,0,0
409,1,485000,5.0,195.0,2,0,0,29.0,0,1,13.0,0,620.6960674182975,0,1,0,1,1,0,0
410,1,459000,6.0,205.0,1,0,0,60.043637035542496,0,0,0.0,0,652.5266349782102,0,0,0,1,1,0,0
411,1,369000,3.0,165.0,1,0,0,32.0,0,1,8.0,1,46.0,0,0,0,0,1,0,0
412,1,399000,2.0,352.0,1,0,0,40.0,0,1,40.0,0,1120.4359781089267,0,0,0,0,1,0,0
413,1,600000,6.0,290.0,1,0,0,60.0,0,1,65.0,1,65.0,0,0,0,0,1,0,0
414,1,269000,2.0,76.0,1,0,0,27.0,1,1,2.0,0,241.9123134553365,0,0,0,0,0,1,0
415,1,235000,2.0,87.0,1,0,0,25.481933766303403,1,0,0.0,0,276.9259377712404,0,0,0,0,0,1,0
416,1,280000,2.0,87.0,1,0,0,29.0,1,1,7.0,0,276.9259377712404,0,0,0,0,0,1,0
417,1,299000,3.0,120.0,1,0,0,50.0,1,1,5.0,0,381.96681071895233,0,0,0,0,0,1,0
418,1,149000,1.0,40.0,1,0,0,25.0,0,1,7.0,0,127.32227023965078,0,0,0,1,0,1,0
419,1,249000,3.0,95.0,1,0,0,30.0,1,1,10.0,0,302.3903918191706,0,1,0,0,0,1,0
420,1,375000,3.0,110.0,1,0,0,32.21853694590085,0,0,0.0,0,350.1362431590396,0,0,0,0,0,1,0
421,1,169000,1.0,50.0,1,0,0,25.0,0,1,10.0,0,159.15283779956346,0,0,0,1,0,1,0
422,1,365000,2.0,117.0,1,0,0,36.0,1,1,2.0,0,372.4176404509785,0,0,0,0,0,1,0
423,1,189000,1.0,40.0,1,0,0,27.0,0,0,0.0,0,127.32227023965078,0,0,0,0,0,1,0
424,1,349000,2.0,100.0,2,0,0,28.0,1,1,6.0,0,318.3056755991269,0,0,0,0,0,1,0
425,1,255000,2.0,110.0,1,0,0,60.0,0,0,0.0,0,350.1362431590396,0,0,0,0,0,1,0
426,1,150000,1.0,55.0,1,0,0,22.0,0,1,2.0,0,175.0681215795198,0,0,0,0,0,1,0
427,1,349000,4.0,145.0,1,0,0,40.0,0,0,0.0,0,461.543229618734,0,0,0,0,0,1,0
428,1,179000,2.0,65.0,1,0,0,19.03822637712323,0,0,0.0,0,206.8986891394325,0,0,1,0,0,1,0
429,1,270000,2.0,85.0,1,0,1,28.0,1,1,7.0,0,270.5598242592579,0,0,0,0,0,1,0
430,1,229000,3.0,82.0,1,0,0,26.0,0,1,3.0,0,261.0106539912841,0,0,0,0,0,1,0
431,1,259000,3.0,107.0,1,0,0,35.0,0,0,0.0,0,340.5870728910658,0,0,0,0,0,1,0
432,1,229000,1.0,55.0,1,0,0,18.0,1,0,0.0,0,175.0681215795198,0,0,0,0,0,1,0
433,1,225000,2.0,80.0,1,0,0,30.0,1,1,3.0,0,254.64454047930155,0,0,0,0,0,1,0
434,1,257000,2.0,90.0,2,0,0,26.36062113755524,0,0,0.0,0,286.4751080392142,0,0,0,0,0,1,0
435,1,249000,2.0,100.0,1,0,0,33.0,0,1,12.0,0,318.3056755991269,0,0,0,0,0,1,0
436,1,170000,2.0,80.0,1,0,0,23.43166323338244,0,1,3.0,0,254.64454047930155,0,0,0,1,0,1,0
437,1,285000,1.0,88.0,1,0,0,25.77482955672068,1,0,0.0,0,280.1089945272317,0,0,1,0,0,1,0
438,1,299000,2.0,120.0,1,0,0,50.0,1,1,5.0,0,381.96681071895233,0,0,0,0,0,1,0
439,1,225000,2.0,94.0,1,0,0,27.532204299224365,0,0,0.0,1,299.2073350631793,0,0,0,0,0,1,0
440,1,195000,1.0,79.0,1,0,0,23.13876744296516,0,0,0.0,0,251.46148372331027,0,0,0,0,0,1,0
441,1,335000,3.0,123.0,1,0,0,28.0,1,1,6.0,0,391.5159809869261,0,0,0,0,0,1,0
442,1,245000,1.0,71.0,1,0,0,20.795601119626912,0,0,0.0,0,225.9970296753801,0,0,0,0,0,1,0
443,1,390000,2.0,125.0,1,0,0,45.0,1,1,8.0,0,397.8820944989087,0,0,0,0,0,1,0
444,1,170000,1.0,72.0,1,0,0,32.0,1,1,12.0,0,229.1800864313714,0,0,0,0,0,1,0
445,1,315000,3.0,115.0,1,0,0,33.683015897987254,0,0,0.0,0,366.051526938996,0,0,0,0,0,1,0
446,1,220000,2.0,80.0,1,0,0,28.0,1,1,17.0,0,254.64454047930155,0,0,0,0,0,1,0
447,1,335000,2.0,96.0,1,0,0,36.0,1,1,2.0,0,305.5734485751618,0,0,0,0,0,1,0
448,1,189000,1.0,55.0,1,0,1,16.109268472950426,1,0,0.0,0,175.0681215795198,0,0,0,0,0,1,0
449,1,263000,2.0,85.0,1,0,0,31.0,1,0,0.0,0,270.5598242592579,0,0,0,0,0,1,0
450,1,245000,2.0,80.0,1,0,0,30.0,0,0,0.0,0,254.64454047930155,0,0,0,0,0,1,0
451,1,240000,1.0,55.0,1,0,0,25.0,0,1,10.0,0,175.0681215795198,0,0,0,0,0,1,0
452,1,149000,1.0,55.0,1,0,0,16.109268472950426,0,0,0.0,0,175.0681215795198,0,0,0,0,0,1,0
453,1,250000,2.0,97.0,1,0,0,32.0,1,1,4.0,0,308.7565053311531,0,0,0,1,0,1,0
454,1,335000,2.0,114.0,1,0,0,25.0,0,0,0.0,0,362.8684701830047,0,0,0,0,0,1,0
455,1,430000,2.0,143.0,1,0,0,55.0,1,1,8.0,0,455.1771161067515,0,0,0,0,0,1,0
456,1,239000,3.0,118.0,1,0,0,32.0,0,0,0.0,0,375.60069720696976,0,0,0,0,0,1,0
457,1,140000,1.0,50.0,1,0,0,20.0,0,0,0.0,0,159.15283779956346,0,0,0,1,0,1,0
458,1,149000,1.0,50.0,1,0,0,23.0,1,1,1.0,0,159.15283779956346,0,0,0,0,0,1,0
459,1,299000,3.0,100.0,1,0,0,30.0,1,0,0.0,0,318.3056755991269,0,0,0,0,0,1,0
460,1,179000,1.0,56.0,1,0,0,16.402164263367705,0,0,0.0,0,178.25117833551107,0,0,0,0,0,1,0
461,1,165000,2.0,70.0,1,0,0,20.50270532920964,0,1,2.0,0,222.81397291938885,0,0,0,1,0,1,0
462,1,245000,2.0,85.0,1,0,0,30.0,0,1,5.0,0,270.5598242592579,0,0,0,0,0,1,0
