,Locality,Price,Number of bedrooms,Livable surface,Number of bathrooms,Number of toilets,Balcony,Surface bedroom 1,Furnished,Surface of living-room,Cellar,Surface kitchen,Elevator,Number of showers,Number of facades,Terrace,Surface terrace,Surface bedroom 2,Security door,Access for disabled,Sewer Connection,Garden,Surface garden,Surface bedroom 3,Garage,Kitchen equipment_Fully equipped,Kitchen equipment_Not equipped,Kitchen equipment_Partially equipped,Kitchen equipment_Super equipped,State of the property_Excellent,State of the property_Fully renovated,State of the property_New,State of the property_Normal,State of the property_To be renovated,Type of property_flat,Type of property_house,Subtype of property_apartment,Subtype of property_bungalow,Subtype of property_chalet,Subtype of property_cottage,Subtype of property_duplex,Subtype of property_ground-floor,Subtype of property_loft,Subtype of property_master-house,Subtype of property_mixed-building,Subtype of property_penthouse,Subtype of property_residence,Subtype of property_studio,Subtype of property_triplex,Subtype of property_villa
86,Brussels,325000,2.0,113.0,1,1,0,15.332126839727426,0,33.097224317152694,0,12.311088251376043,1,1,2,0,0.0,12.41087253870518,0,0,1,0,359.68541342701343,10.076391831437896,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Brussels,245000,1.0,73.0,1,1,0,9.904825303540726,0,21.381392700461475,0,7.953180905756205,1,1,2,1,2.0,8.017643321464409,0,0,1,0,232.36314318736265,6.509527466327137,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Brussels,199000,2.0,73.0,1,1,0,9.904825303540726,0,25.0,0,7.953180905756205,1,1,2,1,2.0,8.017643321464409,0,0,1,0,232.36314318736265,6.509527466327137,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Brussels,210000,1.0,50.0,1,1,0,6.784126920233375,0,14.644789520864023,0,5.4473841820247975,1,1,2,1,2.0,5.491536521550964,0,0,1,0,159.15283779956346,4.45858045638845,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Brussels,325000,2.0,85.0,1,1,0,14.0,0,24.89614218546884,1,9.260553109442156,1,1,2,1,3.0,13.0,0,1,1,0,270.5598242592579,7.579586775860365,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Brussels,160000,1.0,38.0,1,1,1,5.155936459377364,1,11.130040035856656,0,4.140011978338846,1,1,2,0,0.0,4.173567756378733,0,0,1,0,120.95615672766824,3.388521146855222,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Brussels,225000,1.0,60.0,1,1,0,8.140952304280049,1,30.0,0,6.536861018429757,1,1,2,1,4.0,6.589843825861157,0,0,1,0,190.98340535947617,5.35029654766614,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Brussels,249000,1.0,75.0,1,1,0,10.17619038035006,0,40.0,0,8.171076273037196,0,1,2,1,30.0,8.237304782326447,0,0,1,0,238.7292566993452,6.687870684582675,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
97,Brussels,249000,1.0,75.0,1,1,0,10.17619038035006,0,40.0,0,8.171076273037196,0,1,2,1,30.0,8.237304782326447,0,0,1,0,238.7292566993452,6.687870684582675,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Brussels,420000,2.0,110.0,1,1,0,13.0,0,33.0,0,11.984245200454554,0,1,2,1,25.0,17.0,0,0,1,0,350.1362431590396,9.80887700405459,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Brussels,195000,1.0,66.0,1,1,0,15.0,0,19.33112216754051,0,7.190547120272733,1,1,2,0,0.0,7.248828208447273,0,0,1,0,210.08174589542375,5.885326202432754,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Brussels,230000,3.0,90.0,1,1,0,12.211428456420071,0,26.36062113755524,0,9.805291527644636,1,1,2,1,20.0,9.884765738791735,0,0,1,0,286.4751080392142,8.02544482149921,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Brussels,569000,3.0,123.0,1,1,0,20.0,0,30.0,0,13.400565087781002,0,1,2,0,0.0,20.0,0,0,1,0,391.5159809869261,10.968107922715587,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
105,Brussels,230000,1.0,55.0,1,1,0,15.0,1,26.0,1,4.0,0,1,2,0,0.0,6.040690173706061,0,0,1,0,175.0681215795198,4.904438502027295,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Brussels,555000,4.0,385.0,2,1,0,22.0,0,18.0,0,7.0,0,1,2,0,0.0,19.0,0,0,1,0,1225.476851056639,22.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,Brussels,405000,2.0,98.0,1,1,0,18.0,0,34.0,1,8.0,1,1,2,0,0.0,15.0,1,1,1,0,311.9395620871444,8.738817694521362,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Brussels,244000,2.0,71.0,1,1,0,9.633460226731392,1,29.0,0,7.735285538475212,1,1,2,1,4.0,7.79798186060237,0,0,1,0,225.9970296753801,6.331184248071599,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Brussels,275000,2.0,80.0,1,1,0,11.0,0,25.0,0,8.715814691239675,1,1,2,1,4.0,14.0,0,0,1,0,254.64454047930155,7.13372873022152,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Brussels,330000,2.0,110.0,1,1,0,16.0,0,32.21853694590085,0,11.984245200454554,1,1,2,0,0.0,9.0,0,0,0,0,350.1362431590396,9.80887700405459,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Brussels,185000,1.0,33.0,1,1,0,4.477523767354027,1,9.665561083770257,0,3.5952735601363663,1,1,3,0,0.0,3.6244141042236366,0,0,1,0,105.04087294771188,2.942663101216377,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Brussels,255000,2.0,80.0,1,1,0,10.8546030723734,0,23.43166323338244,0,8.715814691239675,0,1,2,0,0.0,8.786458434481544,0,0,1,0,254.64454047930155,7.13372873022152,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Brussels,350000,1.0,74.0,1,1,0,12.0,0,30.0,1,8.0,1,1,2,0,0.0,8.127474051895428,1,0,1,0,235.5461999433539,6.598699075454906,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Brussels,325000,2.0,100.0,1,1,0,16.0,0,29.289579041728047,1,10.894768364049597,1,1,4,0,0.0,10.0,1,1,1,0,318.3056755991269,8.9171609127769,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Brussels,275000,1.0,80.0,1,1,0,14.0,0,23.43166323338244,1,8.715814691239675,1,1,4,0,0.0,8.786458434481544,1,1,1,0,254.64454047930155,7.13372873022152,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Brussels,559000,3.0,160.0,2,1,0,37.0,0,46.86332646676488,0,17.43162938247935,0,1,2,1,15.0,17.572916868963087,0,0,1,0,509.2890809586031,14.26745746044304,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Brussels,245000,2.0,116.0,1,2,0,15.739174454941429,0,33.97591168840454,1,12.637931302297533,0,1,2,0,0.0,12.740364729998236,0,0,1,0,369.2345836949872,10.343906658821204,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
125,Brussels,470000,2.0,110.0,1,2,0,14.925079224513423,0,35.0,0,11.984245200454554,1,2,3,1,106.0,12.081380347412122,0,0,1,0,350.1362431590396,9.80887700405459,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
126,Brussels,215000,1.0,54.0,1,1,0,7.326857073852044,0,15.816372682533146,0,5.883174916586781,0,1,2,0,0.0,5.930859443275041,0,0,1,0,171.88506482352855,4.815266892899526,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Brussels,380000,4.0,140.0,2,2,0,12.0,0,16.0,1,15.252675709669433,0,2,2,1,5.0,11.0,0,0,1,0,445.6279458387777,12.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130,Brussels,480000,2.0,123.0,1,2,0,16.0,0,32.0,1,10.0,1,1,4,0,0.0,15.0,0,0,1,0,391.5159809869261,10.968107922715587,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Brussels,225000,1.0,71.0,1,1,0,14.0,0,25.0,1,9.0,1,1,2,1,10.0,7.79798186060237,1,1,1,0,225.9970296753801,6.331184248071599,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Brussels,420000,2.0,98.0,1,2,0,13.296888763657414,0,28.703787460893487,0,10.676872996768603,1,1,4,1,10.0,10.76341158223989,0,0,1,0,311.9395620871444,8.738817694521362,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Brussels,255000,2.0,80.0,1,1,0,14.0,0,23.43166323338244,0,8.715814691239675,0,1,2,0,0.0,12.0,0,0,1,0,254.64454047930155,7.13372873022152,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,Brussels,499000,2.0,140.0,1,2,0,15.0,0,41.00541065841927,0,9.0,0,1,2,1,8.0,15.0,0,0,1,1,40.0,12.48402527788766,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
136,Brussels,249000,1.0,90.0,1,1,0,12.211428456420071,0,26.36062113755524,0,9.805291527644636,0,1,2,0,0.0,9.884765738791735,0,0,1,0,286.4751080392142,8.02544482149921,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
137,Brussels,315000,1.0,86.0,1,1,0,14.0,0,25.18903797588612,0,9.369500793082652,0,1,2,0,0.0,9.44544281706766,0,0,1,0,273.7428810152492,7.668758384988134,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
138,Brussels,735000,2.0,335.0,2,2,0,45.45365036556361,0,98.12008978978896,1,36.49747401956614,0,1,2,0,0.0,36.79329469439146,0,1,1,0,1066.3240132570752,29.872489057802618,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
139,Brussels,595000,2.0,160.0,2,2,0,21.0,0,58.0,0,17.43162938247935,1,1,3,1,25.0,14.0,0,1,1,0,509.2890809586031,14.26745746044304,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140,Brussels,340000,2.0,160.0,1,2,0,12.0,0,46.86332646676488,0,17.43162938247935,1,1,2,0,0.0,11.0,1,0,1,0,509.2890809586031,14.26745746044304,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
141,Brussels,338000,1.0,152.0,1,1,0,22.0,0,44.52016014342663,0,16.560047913355383,0,1,2,0,0.0,16.694271025514933,0,0,1,0,483.8246269106729,13.554084587420888,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142,Brussels,535000,2.0,168.0,1,2,0,19.0,0,49.20649279010312,1,18.30321085160332,1,1,3,1,19.0,13.0,1,1,1,0,534.7535350065332,14.980830333465192,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149,Brussels,695000,6.0,250.0,1,1,0,33.920634601166874,0,73.22394760432012,1,27.236920910123988,0,1,2,1,20.0,27.457682607754823,0,0,1,1,20.0,22.29290228194225,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157,Brussels,520000,1.0,120.0,1,1,0,15.0,0,35.147494850073656,0,13.073722036859516,0,1,2,1,10.0,13.179687651722316,0,0,1,0,381.96681071895233,10.70059309533228,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
166,Brussels,180000,1.0,42.0,1,1,0,5.698666612996035,0,32.0,0,4.0,1,1,2,0,0.0,4.6128906781028105,0,0,1,0,133.6883837516333,3.745207583366298,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169,Brussels,199000,1.0,37.0,1,1,0,5.020253920972697,0,32.0,0,4.03106429469835,1,1,1,0,0.0,4.063737025947714,0,0,1,0,117.77309997167696,3.299349537727453,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
183,Brussels,450000,2.0,101.0,1,1,0,15.0,0,29.58247483214533,1,11.00371604769009,1,1,2,1,25.0,11.0,1,1,1,0,321.4887323551182,9.00633252190467,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
184,Brussels,525000,1.0,114.0,1,2,0,15.467809378132094,0,33.39012010756998,0,12.42003593501654,0,1,2,0,0.0,12.5207032691362,0,0,0,0,362.8684701830047,10.165563440565666,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
185,Brussels,695000,3.0,180.0,1,2,0,24.422856912840142,0,70.0,0,19.610583055289272,1,1,2,1,25.0,19.769531477583477,0,0,1,0,572.9502160784284,16.05088964299842,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
186,Brussels,450000,1.0,67.0,1,1,0,16.0,1,19.624017957957797,1,7.299494803913229,1,1,2,1,17.0,7.358658938878293,1,1,1,0,213.26480265141504,5.974497811560523,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
187,Brussels,305000,1.0,62.0,1,1,0,20.0,0,18.15953900587139,0,6.754756385710749,1,1,2,0,0.0,6.809505286723196,0,1,1,0,197.34951887145868,5.528639765921678,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
193,Brussels,415000,2.0,97.0,2,2,0,14.0,0,34.0,1,10.567925313128107,1,1,2,1,60.0,9.0,0,1,1,0,308.7565053311531,8.649646085393593,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
197,Brussels,229000,1.0,75.0,1,1,0,24.0,0,25.0,1,8.0,1,1,2,0,0.0,8.237304782326447,1,0,1,1,1000.0,6.687870684582675,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199,Brussels,325000,2.0,100.0,1,2,0,13.568253840466747,0,29.289579041728047,0,10.894768364049597,0,1,2,0,0.0,10.983073043101928,0,0,1,1,50.0,8.9171609127769,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201,Brussels,379000,1.0,80.0,1,1,0,21.0,0,25.0,1,22.0,1,1,2,0,0.0,8.786458434481544,0,0,1,0,254.64454047930155,7.13372873022152,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202,Brussels,760000,3.0,205.0,1,1,0,27.814920372956838,0,50.0,0,22.33427514630167,0,1,3,0,0.0,22.515299738358955,0,0,1,0,652.5266349782102,18.280179871192644,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204,Brussels,434000,3.0,153.0,2,1,0,20.759428375914126,0,44.81305593384391,0,16.66899559699588,0,1,2,1,53.0,16.80410175594595,0,0,1,0,487.0076836666642,13.643256196548656,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
205,Brussels,429000,3.0,147.0,2,1,0,19.94533314548612,0,43.05568119134023,0,16.015309495152906,0,1,2,1,53.0,16.145117373359835,0,0,1,0,467.9093431307166,13.108226541782043,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206,Brussels,414000,3.0,145.0,2,1,0,19.673968068676785,0,42.46988961050567,0,15.797414127871914,0,1,2,1,53.0,15.925455912497798,0,0,1,0,461.543229618734,12.929883323526504,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
207,Brussels,480000,2.0,158.0,1,1,0,18.0,0,45.0,0,8.0,0,1,2,1,10.0,12.0,0,0,1,0,502.9229674466205,14.089114242187502,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
208,Brussels,349000,2.0,85.0,1,1,0,17.0,0,24.89614218546884,0,9.260553109442156,0,1,2,0,0.0,17.0,0,0,1,0,270.5598242592579,7.579586775860365,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
209,Brussels,269000,2.0,80.0,1,1,0,10.8546030723734,0,23.43166323338244,0,8.715814691239675,0,1,2,0,0.0,8.786458434481544,0,0,1,0,254.64454047930155,7.13372873022152,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
212,Brussels,685000,4.0,160.0,2,2,0,15.0,0,60.0,0,17.43162938247935,0,1,2,0,0.0,10.0,0,0,1,0,509.2890809586031,10.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
215,Brussels,420000,2.0,98.0,1,1,0,13.296888763657414,0,28.703787460893487,0,10.676872996768603,0,1,2,1,10.0,10.76341158223989,0,0,1,0,311.9395620871444,8.738817694521362,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
216,Brussels,420000,2.0,88.0,1,1,0,11.940063379610738,0,25.77482955672068,0,9.587396160363644,0,1,2,1,5.0,9.665104277929698,0,0,1,0,280.1089945272317,7.847101603243672,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
218,Brussels,385000,1.0,65.0,1,1,0,8.819364996303387,0,19.03822637712323,0,7.081599436632237,0,1,2,1,25.0,7.138997478016254,0,0,1,0,206.8986891394325,5.796154593304985,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
219,Brussels,345000,2.0,106.0,1,1,0,14.382349070894753,0,31.04695378423173,0,11.54845446589257,0,1,2,0,0.0,11.642057425688044,0,0,1,0,337.4040161350745,9.452190567543514,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
220,Brussels,365000,2.0,112.0,1,1,0,15.196444301322758,0,32.80432852673541,0,12.202140567735547,0,1,2,0,0.0,12.30104180827416,0,0,1,0,356.50235667102214,9.987220222310128,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
221,Brussels,365000,1.0,73.0,1,1,0,21.0,0,35.0,1,7.953180905756205,1,1,2,0,0.0,8.017643321464409,0,1,1,0,232.36314318736265,6.509527466327137,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222,Brussels,499000,2.0,110.0,1,1,0,14.925079224513423,0,32.21853694590085,0,11.984245200454554,0,2,2,1,20.0,12.081380347412122,0,0,1,1,15.0,9.80887700405459,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223,Brussels,399000,2.0,130.0,1,1,0,17.638729992606773,0,38.07645275424646,0,14.163198873264474,0,1,2,0,0.0,14.277994956032508,0,0,1,0,413.797378278865,11.59230918660997,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
225,Brussels,345000,2.0,115.0,1,1,0,16.0,0,33.683015897987254,0,12.528983618657035,0,1,2,0,0.0,14.0,0,0,1,0,366.051526938996,10.254735049693435,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
227,Brussels,469000,6.0,220.0,1,1,0,29.850158449026846,0,30.0,0,23.968490400909108,0,1,2,0,0.0,24.162760694824243,0,0,1,0,700.2724863180792,19.61775400810918,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
229,Brussels,380000,5.0,140.0,2,2,0,15.0,0,30.0,1,8.0,0,2,2,1,15.0,15.0,0,0,1,0,445.6279458387777,15.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230,Brussels,569000,3.0,123.0,1,2,0,20.0,0,30.0,1,10.0,0,2,2,0,0.0,20.0,0,0,1,0,391.5159809869261,10.968107922715587,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
232,Brussels,370000,5.0,200.0,2,1,0,11.0,0,40.0,1,21.78953672809919,0,1,2,1,6.0,25.0,0,0,1,0,636.6113511982538,11.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
234,Brussels,380000,4.0,225.0,1,1,0,30.528571141050183,0,30.0,1,24.51322881911159,0,1,2,0,0.0,24.71191434697934,0,0,1,0,716.1877700980356,20.063612053748024,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
235,Brussels,389000,5.0,160.0,1,1,0,21.7092061447468,0,46.86332646676488,0,17.43162938247935,0,1,2,0,0.0,17.572916868963087,0,0,1,1,45.0,14.26745746044304,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
236,Brussels,695000,3.0,180.0,2,2,0,20.0,0,45.0,1,14.0,0,1,2,0,0.0,15.0,0,0,1,1,43.0,12.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
239,Brussels,500000,4.0,200.0,2,1,0,11.0,0,18.0,0,21.78953672809919,0,1,2,0,0.0,11.0,0,0,1,0,636.6113511982538,18.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
242,Brussels,499000,6.0,220.0,1,2,0,29.850158449026846,0,35.0,0,23.968490400909108,0,1,2,0,0.0,24.162760694824243,0,0,1,1,50.0,19.61775400810918,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
243,Brussels,935000,5.0,327.0,2,2,0,1.0,0,95.77692346645073,1,35.625892550442174,0,1,2,0,0.0,35.91464885094331,0,0,1,1,1.0,29.159116184780466,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
246,Brussels,430000,4.0,195.0,1,1,0,26.45809498891016,0,57.11467913136969,1,21.244798309896712,0,1,2,0,0.0,21.41699243404876,0,0,1,0,620.6960674182975,17.388463779914957,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
247,Brussels,470000,2.0,100.0,2,2,0,16.0,0,40.0,1,10.0,1,1,2,1,3.0,16.0,1,0,1,0,318.3056755991269,8.9171609127769,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Brussels,370000,2.0,87.0,1,1,0,16.0,0,30.0,1,9.478448476723148,1,1,2,1,6.0,10.0,0,1,1,0,276.9259377712404,7.757929994115903,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Brussels,285000,2.0,70.0,1,1,0,10.0,0,20.502705329209636,0,10.0,0,1,2,1,3.0,11.0,0,0,1,0,222.81397291938885,6.24201263894383,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Brussels,345000,2.0,83.0,1,1,0,16.0,0,23.0,1,9.042657742161165,1,1,2,1,3.0,12.0,0,0,1,0,264.19371074727536,7.401243557604827,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Brussels,265000,2.0,70.0,1,1,0,12.0,0,35.0,0,7.626337854834716,1,1,2,1,4.0,10.0,0,1,1,0,222.81397291938885,6.24201263894383,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Brussels,469000,2.0,100.0,1,2,0,13.568253840466747,0,25.0,0,10.894768364049597,0,1,2,0,0.0,10.983073043101928,0,0,1,0,318.3056755991269,8.9171609127769,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Brussels,249000,1.0,62.0,1,1,0,13.0,0,24.0,1,6.754756385710749,1,1,2,1,36.0,6.809505286723196,0,0,1,0,197.34951887145868,5.528639765921678,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Brussels,249000,1.0,54.0,1,1,0,11.0,1,30.0,1,4.0,1,1,2,1,7.0,5.930859443275041,0,0,1,0,171.88506482352855,4.815266892899526,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Brussels,395000,1.0,102.0,1,1,0,13.839618917276084,0,29.87537062256261,1,11.112663731330588,1,1,2,1,5.0,11.202734503963969,1,0,1,0,324.6717891111095,9.095504131032438,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Brussels,275000,1.0,105.0,1,1,0,15.0,0,60.0,1,11.439506782252074,1,1,2,0,0.0,11.532226695257023,1,0,1,0,334.2209593790833,9.363018958415743,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258,Brussels,485000,2.0,120.0,2,2,0,16.0,0,56.0,1,13.073722036859516,1,1,3,1,15.0,13.0,1,0,1,0,381.96681071895233,10.70059309533228,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Brussels,365000,1.0,77.0,1,1,0,12.0,0,30.0,1,8.0,1,1,2,0,0.0,8.456966243188486,1,0,1,0,245.0953702113277,6.866213902838213,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Brussels,499000,3.0,125.0,2,2,0,17.0,0,40.0,1,15.0,1,1,2,1,80.0,15.0,0,1,1,1,10.0,12.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Brussels,249000,3.0,80.0,1,1,0,10.8546030723734,0,23.43166323338244,0,8.715814691239675,0,1,2,0,0.0,8.786458434481544,0,0,1,0,254.64454047930155,7.13372873022152,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
